"AUC","Time_Onset","Frequency","baseline1","Number_of_Peaks"
19189611.74991,0,0.00276498041921052,16684.0372348861,10
3915661.13499793,291.3422279,0.00331797650305262,13550.7737504892,12
10917.0555882975,NA,0,17350.2051500797,0
77803.1193124652,0,0.000552996083842103,13128.1286365372,2
452067.276826613,110.5091209,0.00138249020960526,16391.8954055484,5
1867907.16138914,0,0.00331797650305262,11546.1326874964,12
4717576.77209076,50.23141861,0.00359447454497367,15551.2928932748,13
48090.564648971,0,0.000276498041921052,28562.3990711991,1
40726.5037243217,251.157093,0.000276498041921052,27596.8799329766,1
2885703.01413029,0,0.00276498041921052,14090.2411349952,10
1555274.3657169,221.0182419,0.00387097258689472,10799.6773848002,14
1856918.52749316,0,0.00276498041921052,15842.1299611622,10
45199.6377790272,0,0.000276498041921052,13150.3918279086,1
12983643.8353831,200.9256744,0.00359447454497367,19425.0847503498,13
90854.4041293114,0,0.000276498041921052,24676.8619545324,1
6020727.87753409,0,0.00276498041921052,14907.6275948065,10
952514.005650371,602.7770233,0.00110599216768421,22333.6626504858,4
695719.301585525,0,0.00193548629344736,10539.4427993457,7
4139759.08357181,472.1753349,0.00331797650305262,7908.434073016,12
1425019.74763826,20.09256744,0.00165898825152631,17026.5189531899,6
2238078.65963432,0,0.00359447454497367,20126.7263787962,13
11253.4108277857,110.5091209,0.000552996083842103,16811.5968002948,2
4202690.91574825,482.2216187,0.00248848237728946,12735.2970837706,9
94325.8124353662,0,0.000276498041921052,10333.9725004862,1
597612.615956441,NA,0,26942.3934916916,0
129430.98885794,110.5091209,0.000829494125763155,18029.001432296,3
161015.090520881,2290.552689,0.000276498041921052,15372.794042957,1
365238.731023252,160.7405396,0.00221198433536841,16339.7197404329,8
2683329.06737873,0,0.00331797650305262,22424.201424267,12
851815.728978381,311.4347954,0.00193548629344736,8451.25888122051,7
3553932.10167704,1295.9706,0.00165898825152631,18049.9625690623,6
42964.6488880292,2571.848633,0.000829494125763155,12656.8951934595,3
8812.31347986311,190.8793907,0.000276498041921052,19084.4337126049,1
4009899.70709123,0,0.00276498041921052,11994.9203175286,10
2288020.73025437,130.6016884,0.00248848237728946,20660.4341863556,9
13055658.5251412,0,0.00304147846113157,12059.7900192844,11
86818.1999284849,NA,0,7693.19098877828,0
801744.60492982,0,0.00193548629344736,20072.958622481,7
240243.278429598,200.9256744,0.00165898825152631,21741.7331492832,6
7089076.06596368,0,0.00359447454497367,14977.252445958,13
1110999.04262448,1738.007084,0.00138249020960526,13417.7995577882,5
2352610.51463214,0,0.00248848237728946,21168.5498258193,9
2620951.31617653,0,0.00304147846113157,12881.7290092917,11
1380511.59787286,60.27770233,0.00304147846113157,9620.50127314623,11
133416.919799268,160.7405396,0.00193548629344736,10029.9773262746,7
23212.7735788077,110.5091209,0.000552996083842103,8127.18487813137,2
1988094.96536836,0,0.00248848237728946,11988.1995758097,9
1115393.52507912,200.9256744,0.00359447454497367,11813.4206971473,13
1945340.85632416,542.499321,0.00331797650305262,14533.6620856757,12
49614.3949249312,NA,0,13504.5361212979,0
77720.5987338722,40.18513489,0.000276498041921052,13516.2879013643,1
200037.493985035,552.5456047,0.000829494125763155,10186.6210138078,3
425291.130655989,0,0.00193548629344736,16297.8795599623,7
1473268.03747036,0,0.00276498041921052,19774.0819490564,10
9299.93495058268,0,0.000552996083842103,13583.7818259625,2
1922799.35278448,452.0827675,0.00276498041921052,7078.17666300008,10
1287631.44122741,0,0.00193548629344736,26936.8871849487,7
764569.517137218,1336.155735,0.00193548629344736,8500.82039130698,7
1152392.73441491,130.6016884,0.00221198433536841,11575.9422105629,8
1213086.13499427,210.9719582,0.00165898825152631,15247.931484956,6
13800662.4581447,0,0.00221198433536841,5649.19914573194,8
332529.268440783,0,0.00248848237728946,12630.663262015,9
835249.191810139,80.37026978,0.00138249020960526,17965.7049987823,5
25791.9020125195,80.37026978,0.000552996083842103,14417.9428235363,2
34207.3384449333,NA,0,10260.0930870614,0
2630513.69799002,0,0.00414747062881577,12050.0095551606,15
164444.338356987,431.9902,0.00110599216768421,11959.6303019141,4
133881.310414016,0,0.000552996083842103,11894.7777730332,2
4714811.11533756,793.656414,0.00276498041921052,15054.1948834403,10
4388612.83148919,0,0.00414747062881577,14150.0582634598,15
1809264.83511182,20.09256744,0.00193548629344736,15021.9324051003,7
1050317.45361847,1436.618572,0.00110599216768421,24887.0096107028,4
30861.5970079862,NA,0,10097.4575244296,0
24395.296087414,281.2959442,0.000276498041921052,12953.1596030329,1
714196.597219065,80.37026978,0.00110599216768421,15955.7903150073,4
671212.385668181,2089.627014,0.000552996083842103,8872.42483823605,2
596418.968758032,431.9902,0.000829494125763155,14093.0117321859,3
296839.503420398,100.4628372,0.000829494125763155,14031.6589082225,3
472974.354339749,0,0.00110599216768421,22797.9913977667,4
1562285.10759126,80.37026978,0.00248848237728946,11838.2069029964,9
118048.821754038,0,0.000552996083842103,13400.3773024099,2
889439.885899916,0,0.00221198433536841,10308.820833845,8
180687.685216717,431.9902,0.000276498041921052,12285.6026543478,1
41702.5621477887,NA,0,18306.8987379932,0
941490.679494016,140.6479721,0.00110599216768421,14494.5703814284,4
671525.704120204,200.9256744,0.00138249020960526,14900.6752371276,5
138354.679029882,0,0.000552996083842103,14915.2851974001,2
525460.381954834,341.5736465,0.00110599216768421,19360.5060553368,4
110086.821194127,0,0.000552996083842103,17381.8899892604,2
1398767.40241165,552.5456047,0.00193548629344736,18182.3509258921,7
5298475.14315689,200.9256744,0.00304147846113157,16972.5367962547,11
482487.938916512,0,0.00165898825152631,10995.891015829,6
1754078.34254866,683.1472931,0.00276498041921052,17625.3272624745,10
442701.767946228,0,0.00138249020960526,8658.16033032315,5
1547305.02841316,30.13885117,0.00248848237728946,13037.9310938208,9
249147.37736173,2290.552689,0.000829494125763155,10079.7644163442,3
928888.556999229,1326.109451,0.00138249020960526,12605.8404081753,5
1067301.95360294,884.0729675,0.00193548629344736,12483.7112439642,7
1359454.37298205,462.1290512,0.00138249020960526,10696.8618095116,5
413720.720258638,0,0.00110599216768421,11540.7408806112,4
1038507.65798461,190.8793907,0.00304147846113157,9401.5755876022,11
129533.649009876,0,0.00193548629344736,17020.9647495854,7
1228214.97419968,492.2679024,0.00193548629344736,16581.8655049734,7
540825.173144773,984.5358047,0.00221198433536841,23121.8059209088,8
1839237.70578161,140.6479721,0.00248848237728946,16929.9637083096,9
1470693.40993383,100.4628372,0.00359447454497367,6895.64543179233,13
14288.9029546976,NA,0,10913.4609853848,0
1127227.31067273,0,0.00193548629344736,21020.4779052809,7
1543070.34191272,0,0.00165898825152631,14096.9158523402,6
38072.2415550277,1245.739182,0.000276498041921052,8750.14785493757,1
39965.1316195205,0,0.000552996083842103,14550.857064503,2
3250954.05402423,130.6016884,0.00304147846113157,9603.98417104321,11
1569395.61706226,0,0.00193548629344736,29859.4586836226,7
344154.418107398,80.37026978,0.00138249020960526,12114.0880897089,5
92672.6298589259,2461.339512,0.000276498041921052,11766.4611190442,1
7131.41154768318,30.13885117,0.000276498041921052,12627.7078830531,1
768376.061834991,1165.368912,0.00110599216768421,17278.4388714545,4
10718.2481624931,0,0.000276498041921052,15413.7880294996,1
800352.866143256,321.4810791,0.00276498041921052,15361.2974386754,10
1832749.90995935,0,0.00359447454497367,7603.11721720796,13
251626.092852026,10.04628372,0.000276498041921052,20706.3994644916,1
2634032.76433469,1275.878033,0.00221198433536841,19755.8202621152,8
3764752.64174884,0,0.00359447454497367,17067.6731810942,13
850555.426454529,1758.099651,0.00193548629344736,12296.5052160033,7
113618.400753312,NA,0,11019.145124941,0
253156.291114897,0,0.000552996083842103,16953.5843575909,2
3996191.39831759,140.6479721,0.00304147846113157,15524.7581255052,11
9635017.68649332,0,0.00359447454497367,13796.005104723,13
3824198.2077942,40.18513489,0.00221198433536841,17095.7932943161,8
19200.3502903059,0,0.000276498041921052,14467.4766756626,1
810333.191016853,1215.60033,0.00110599216768421,14226.6378187651,4
795879.989313588,110.5091209,0.00221198433536841,26120.5138356985,8
9067715.07894048,0,0.00221198433536841,13891.3623038786,8
16886.151707761,0,0.000276498041921052,18761.3582319038,1
149920.31346773,NA,0,10085.3702974758,0
2236189.69673818,0,0.00359447454497367,11691.3507552859,13
350834.575877517,281.2959442,0.00193548629344736,18313.4171967382,7
100486.236373022,110.5091209,0.000276498041921052,22682.2896991236,1
2630794.43350603,341.5736465,0.00387097258689472,8918.38507076657,14
205467.490383595,80.37026978,0.00165898825152631,16557.8643038863,6
4160715.86881012,0,0.00331797650305262,10702.9855172292,12
1002254.84305289,140.6479721,0.00304147846113157,18491.477351411,11
21217.2532562837,0,0.000276498041921052,11943.294089801,1
711426.951707721,1838.469921,0.00193548629344736,14193.8416190299,7
2528066.65912484,0,0.00221198433536841,21413.0190844161,8
9061.63317543268,0,0.000276498041921052,11205.9759427648,1
625445.672212049,391.8050652,0.00138249020960526,27733.8528936559,5
940580.485985518,291.3422279,0.00193548629344736,14790.798920278,7
1551151.4042789,0,0.00359447454497367,10560.1240470497,13
311925.623102896,NA,0,13352.3050000689,0
526508.432580017,160.7405396,0.00331797650305262,9359.6646659422,12
1742234.11813374,140.6479721,0.00276498041921052,13682.8560571753,10
1051194.60333526,622.8695908,0.000829494125763155,21705.5971644237,3
14186.2439948246,0,0.000276498041921052,13111.9536102179,1
559357.042652667,80.37026978,0.00193548629344736,16313.9072938247,7
910149.931789681,0,0.00276498041921052,13397.7042695913,10
27019.3788533136,NA,0,19566.6833166881,0
963049.905778155,0,0.00221198433536841,13257.132769388,8
1051941.62572055,311.4347954,0.00221198433536841,17483.3132623694,8
4436118.02746285,271.2496605,0.00248848237728946,15211.9458912828,9
709213.056721412,1245.739182,0.000829494125763155,11868.5309772137,3
1572884.52160565,0,0.00165898825152631,14653.1360200418,6
1004697.45212153,0,0.00193548629344736,11962.0711827265,7
2156497.21854151,110.5091209,0.00276498041921052,15160.7762253437,10
81448.659734264,80.37026978,0.000829494125763155,15400.3210225857,3
1209073.83251952,50.23141861,0.00387097258689472,23539.009094591,14
32806.8952900767,0,0.000552996083842103,11956.0961822039,2
2864755.24849755,0,0.00387097258689472,17052.149624637,14
658532.205864832,0,0.00304147846113157,13769.2224637878,11
1851371.64565816,160.7405396,0.00442396867073682,9489.2852245623,16
66303.4591394216,10.04628372,0.00165898825152631,31980.1809552652,6
184525.240305945,341.5736465,0.000829494125763155,11025.2817536959,3
4161910.53247005,30.13885117,0.00304147846113157,10574.4182182088,11
206991.758639485,200.9256744,0.00110599216768421,17912.9180040176,4
360571.54443866,1697.821949,0.000276498041921052,23570.8004500607,1
641104.550838552,0,0.00165898825152631,9601.06702070938,6
2616609.8561166,512.3604698,0.00248848237728946,7921.84371638439,9
8481.67581477016,0,0.000276498041921052,18009.7800220186,1
4152280.6072138,0,0.00387097258689472,8351.40881993775,14
1976674.31012678,602.7770233,0.00248848237728946,9793.57914276975,9
935388.250574321,0,0.00276498041921052,9819.92391437441,10
833425.764779776,431.9902,0.00276498041921052,11135.7005529249,10
1111046.8037769,50.23141861,0.00276498041921052,15163.2027207287,10
310153.573995434,281.2959442,0.000829494125763155,13203.7476006258,3
113172.312767394,2431.200661,0.000276498041921052,11689.7105930922,1
2004785.59356602,0,0.00248848237728946,14674.1111992388,9
107666.21161554,NA,0,15958.6648171971,0
658426.348704517,0,0.00276498041921052,12044.4774819942,10
844636.126478225,0,0.00221198433536841,11944.3596438316,8
1195839.92751028,502.3141861,0.00248848237728946,11470.9448098418,9
2936443.27201192,80.37026978,0.00221198433536841,10760.0167811659,8
11710077.7517915,0,0.00387097258689472,9845.94955851216,14
565353.215659052,291.3422279,0.00248848237728946,11543.3529397065,9
1080503.55683947,221.0182419,0.00110599216768421,23376.7811890639,4
134614.251440272,2119.765865,0.00110599216768421,11696.5263137946,4
314585.604734622,0,0.000829494125763155,16668.7066015491,3
389528.752228774,1567.220261,0.000552996083842103,17128.8268771728,2
852765.234371208,170.7868233,0.00276498041921052,10909.2611882505,10
5306620.1306954,321.4810791,0.00193548629344736,15816.6693808853,7
1681419.93437367,281.2959442,0.00221198433536841,17379.3395065595,8
1551126.73438589,0,0.00387097258689472,15871.5081883303,14
1038838.73782141,200.9256744,0.00193548629344736,12372.6379938633,7
4033.27648378164,NA,0,10757.3642107062,0
165358.968867056,210.9719582,0.00110599216768421,12196.6459899819,4
8508508.7075282,0,0.00165898825152631,12630.5896541483,6
821516.460009381,351.6199303,0.00110599216768421,24860.5085162348,4
1140954.40048419,0,0.00221198433536841,28671.121007144,8
4917393.28188824,452.0827675,0.00276498041921052,13524.2446888906,10
179935.746160425,0,0.00138249020960526,10574.9513095376,5
1107987.33907946,431.9902,0.00331797650305262,12163.6834342368,12
4327523.04701423,0,0.00331797650305262,9241.01027676539,12
6066061.7580286,0,0.00276498041921052,13224.3112066186,10
105393.513575748,0,0.000552996083842103,10492.8384914206,2
40466.901646018,NA,0,23124.4230260524,0
1311109.44040272,70.32398605,0.00221198433536841,15412.2476225242,8
241781.092240617,2089.627014,0.000276498041921052,21234.0390988108,1
1172105.12691344,140.6479721,0.00304147846113157,13499.2936940164,11
22568615.8210513,0,0.00221198433536841,17424.9688957642,8
223501.990395881,130.6016884,0.00110599216768421,12015.5990304474,4
1738771.93715915,130.6016884,0.00331797650305262,8358.0238337171,12
1100834.20911161,0,0.00387097258689472,10158.4429740185,14
4005041.64443704,0,0.00414747062881577,9020.92388783354,15
391800.274197377,0,0.00165898825152631,9919.40235215891,6
2421.18145394325,0,0.000276498041921052,8515.62719161978,1
1040512.54031862,1446.664856,0.00221198433536841,16668.6158016912,8
219779.575288676,1265.831749,0.000552996083842103,17557.6072223586,2
2349042.02196365,30.13885117,0.00304147846113157,13494.9010473448,11
132888.801932197,10.04628372,0.00248848237728946,8042.16326080903,9
20502.9632625766,0,0.000552996083842103,7218.99798825644,2
150433.703960367,0,0.000829494125763155,13492.4913639139,3
2257681.76546873,0,0.00304147846113157,20330.3068378794,11
18837.1996630505,0,0.000829494125763155,10695.3250697877,3
1131404.70320284,110.5091209,0.00165898825152631,12517.515621556,6
2265954.99361191,100.4628372,0.00304147846113157,8991.0047844181,11
4920708.19952752,482.2216187,0.00193548629344736,15670.2371686723,7
375977.673040487,391.8050652,0.00110599216768421,17236.9440275688,4
2899892.31402074,653.0084419,0.00193548629344736,13946.1142550881,7
1209973.57573626,944.3506699,0.00165898825152631,7350.54529952419,6
1462020.39613613,452.0827675,0.00221198433536841,17887.4420976246,8
1005723.11467941,30.13885117,0.00165898825152631,22015.9471807824,6
553684.706097238,0,0.00193548629344736,9105.87184314559,7
304580.967272699,0,0.000829494125763155,16460.3342429655,3
2421566.61740158,0,0.00414747062881577,7676.59760827981,15
1170699.3296785,30.13885117,0.00165898825152631,15825.8563065653,6
128381.042595565,80.37026978,0.00165898825152631,27824.0509039533,6
1177240.63150368,70.32398605,0.00304147846113157,12864.9549633245,11
130385.387343034,NA,0,10309.4911589317,0
734476.44027479,1828.423637,0.00110599216768421,24158.8965781553,4
7032.62697573751,0,0.000276498041921052,11118.8734109258,1
286332.983189516,1567.220261,0.00110599216768421,12197.2396011538,4
4051823.46913818,0,0.00304147846113157,9538.15726357932,11
2499429.61075544,452.0827675,0.00276498041921052,14874.3236683967,10
95619.37504787,1376.34087,0.000829494125763155,9495.95703099584,3
1412449.38040433,0,0.00304147846113157,10455.2225446861,11
1205757.31336475,1306.016884,0.00221198433536841,7769.14335094955,8
1692919.91133247,0,0.00304147846113157,11498.2400249165,11
474074.435846433,1336.155735,0.000829494125763155,10784.9539252506,3
4332202.48612594,361.666214,0.00359447454497367,12927.1615059579,13
22555.6108883433,0,0.000276498041921052,8573.14527267164,1
911038.388780788,110.5091209,0.00165898825152631,19568.1245447989,6
210094.940185435,NA,0,15315.6791527365,0
2773719.65102204,0,0.00359447454497367,15802.2231268086,13
6655112.43933861,572.6381721,0.00165898825152631,18423.1538362352,6
635661.968684137,482.2216187,0.00110599216768421,16299.2449660529,4
671789.739932209,0,0.00138249020960526,11719.8215735778,5
897632.683941782,130.6016884,0.00193548629344736,14510.2613130278,7
31713.6079701036,30.13885117,0.000276498041921052,19558.4347701473,1
12146.8439967632,50.23141861,0.000829494125763155,12481.5239467219,3
5321218.45428465,0,0.00387097258689472,9647.71880894755,14
421843.553224891,1858.562489,0.000276498041921052,24145.5267420644,1
2545908.81904466,954.3969536,0.00221198433536841,12588.8300150207,8
184849.376482263,2963.653698,0.000829494125763155,9994.93608270282,3
260032.761089288,0,0.00165898825152631,13848.8787683006,6
525969.325164944,0,0.00165898825152631,15404.4133564449,6
1335935.91999958,452.0827675,0.00193548629344736,17978.0796649031,7
867347.659190167,150.6942558,0.00331797650305262,7211.42770964499,12
2753996.76956184,140.6479721,0.00304147846113157,12239.0624319037,11
8225235.76191451,160.7405396,0.00304147846113157,12367.8490244537,11
786976.06558089,0,0.00248848237728946,13495.9345677628,9
1755303.70697122,221.0182419,0.00193548629344736,13268.0859600643,7
37232.6179747432,0,0.000276498041921052,23837.5150293899,1
4940.26682494581,80.37026978,0.000276498041921052,7615.12714672827,1
521992.876754068,0,0.00304147846113157,9757.12041363107,11
299819.780630648,80.37026978,0.00193548629344736,12487.4656463653,7
24005.5869224779,0,0.000276498041921052,8788.04787495093,1
2654354.3743944,0,0.00359447454497367,21042.7977058875,13
2875002.82375691,0,0.00331797650305262,6828.41807683435,12
54154.3893425912,0,0.000552996083842103,15934.6924775176,2
1788151.11573327,0,0.00359447454497367,14156.9115426835,13
2483476.72649434,170.7868233,0.00276498041921052,9062.65431237978,10
2482148.42801651,70.32398605,0.00359447454497367,11128.0056042154,13
54303.6122688688,2320.69154,0.000552996083842103,7302.72166445678,2
83318.3574409485,773.5638466,0.000552996083842103,11949.0544223276,2
446761.129186608,361.666214,0.00221198433536841,11145.7566196483,8
265464.112471923,753.4712791,0.000829494125763155,12569.1326017867,3
167966.109462276,NA,0,12674.96187726,0
1362790.56878299,80.37026978,0.000829494125763155,20101.2296046298,3
68485.1866261587,50.23141861,0.000829494125763155,12232.2420464513,3
1626382.7581723,0,0.00248848237728946,10251.7315871362,9
1993899.68542343,100.4628372,0.00304147846113157,6617.7357383501,11
1811575.42541217,663.0547256,0.00193548629344736,8711.52659329635,7
918594.137076378,0,0.00221198433536841,19585.6966442302,8
3569693.75346462,331.5273628,0.00248848237728946,15558.993124003,9
8801710.36126701,0,0.00359447454497367,10296.0947234528,13
91898.5520287901,0,0.000829494125763155,9938.62306588108,3
1796058.51364376,80.37026978,0.00221198433536841,9733.39269835062,8
1846995.0798234,210.9719582,0.00304147846113157,7091.19021836234,11
7733.48873794824,110.5091209,0.000276498041921052,9551.80578492616,1
4594.93385500088,0,0.000276498041921052,10021.3968005399,1
2796233.97177415,0,0.00304147846113157,8917.8943003952,11
6776802.76220813,904.165535,0.00165898825152631,15980.937066714,6
8680553.51037115,0,0.00359447454497367,9500.27446127684,13
422032.456551909,231.0645256,0.00138249020960526,15590.5398571041,5
1687260.77107485,0,0.00359447454497367,11146.47864753,13
17836.2907456011,843.8878326,0.000552996083842103,16029.7784965693,2
176639.982886963,1195.507763,0.00110599216768421,15561.1864209776,4
34477.3570767343,0,0.000276498041921052,14463.9340234067,1
1580010.97826984,170.7868233,0.00387097258689472,6263.47556542865,14
2468243.29658502,200.9256744,0.00304147846113157,12194.8911974188,11
419418.184201233,984.5358047,0.00110599216768421,12148.6014619701,4
2818478.46263275,221.0182419,0.00248848237728946,15326.1612185201,9
106084.237544164,0,0.00165898825152631,13787.9272131228,6
871058.454935759,1014.674656,0.00138249020960526,11057.6118005641,5
2766067.91585225,401.8513489,0.00248848237728946,27111.7738646422,9
77290.4278379828,231.0645256,0.000552996083842103,23944.0313728657,2
3374431.27266022,361.666214,0.00276498041921052,15220.7884855366,10
2215691.14621986,0,0.00414747062881577,9403.99757165178,15
29322.3317384571,110.5091209,0.000276498041921052,13823.3717492835,1
1417883.76221695,0,0.00248848237728946,11123.6147560742,9
1758377.06289906,0,0.00387097258689472,7941.38481842026,14
1384019.03568716,0,0.00165898825152631,18305.6249172197,6
1545501.04129253,843.8878326,0.00165898825152631,19485.0514439009,6
800781.186433919,341.5736465,0.00165898825152631,12540.7417528976,6
63541.9607287943,NA,0,14558.4991090201,0
603113.245318204,542.499321,0.00304147846113157,11119.8305619672,11
1295983.12234607,1416.526005,0.00221198433536841,9208.67985162259,8
4065149.49634131,0,0.00304147846113157,11059.2489488374,11
10061.3485174328,10.04628372,0.000276498041921052,9644.98037340772,1
409515.311067499,0,0.00304147846113157,7404.20428441925,11
-2771.44998979196,170.7868233,0.000276498041921052,8968.79903015631,1
707909.644101463,120.5554047,0.00276498041921052,12889.6314657402,10
264853.255751066,0,0.00165898825152631,10453.1939622508,6
-86905.9692801386,110.5091209,0.000552996083842103,20942.5937264021,2
93940.4671220295,140.6479721,0.00110599216768421,9337.84593840006,4
2439884.45748252,341.5736465,0.00248848237728946,12106.0936020862,9
65861.1379742622,140.6479721,0.000552996083842103,10675.378227653,2
1710497.7443697,231.0645256,0.00304147846113157,15058.8331571164,11
1026748.74040264,391.8050652,0.00221198433536841,12902.1002130735,8
41358.9862786904,40.18513489,0.000276498041921052,14282.0739620839,1
711412.586859025,110.5091209,0.00138249020960526,8709.00713875895,5
306947.008444849,1105.091209,0.00110599216768421,7453.38341021673,4
805710.620132104,120.5554047,0.00221198433536841,13690.9826663131,8
26107.8673815653,0,0.000276498041921052,11063.4812370262,1
73410.882471621,NA,0,14758.6119802644,0
46779.3820752054,0,0.000276498041921052,13766.4073549683,1
2021166.94455827,80.37026978,0.00304147846113157,10107.7891539405,11
-110161.867999464,0,0.000276498041921052,10887.5466297961,1
35626.4264885262,80.37026978,0.000276498041921052,14646.6198610232,1
1143389.50381386,0,0.00331797650305262,20292.1923619622,12
235714.426683977,1527.035126,0.00110599216768421,8750.3462187228,4
2752166.3754351,110.5091209,0.00248848237728946,24833.8626901463,9
759377.497729354,371.7124977,0.00165898825152631,13397.6892861212,6
1982146.86520285,90.4165535,0.00165898825152631,13600.2172594955,6
29833.1610732675,1336.155735,0.000552996083842103,20153.770829273,2
136178.833862334,NA,0,25490.1415013971,0
378417.150137626,20.09256744,0.000829494125763155,17624.6449468187,3
1538577.69571109,120.5554047,0.00304147846113157,11538.9526677901,11
3945088.22335517,0,0.00193548629344736,17525.0615381974,7
34618.7886057943,0,0.000276498041921052,9718.29581767547,1
5535858.42049866,130.6016884,0.00304147846113157,8860.76576904537,11
916260.386995792,80.37026978,0.00304147846113157,9397.42818795788,11
1656835.79110165,50.23141861,0.00359447454497367,18155.4802629687,13
1693746.35853948,713.2861443,0.00221198433536841,12416.5155900371,8
2973931.47574357,0,0.00387097258689472,12275.7913296567,14
1705348.2983021,241.1108093,0.00304147846113157,10289.1915819584,11
2075758.00177275,0,0.00193548629344736,15711.9864720777,7
102456.613956362,0,0.00110599216768421,27752.5392510792,4
787721.299920559,70.32398605,0.00110599216768421,23008.48445123,4
4166777.66250519,0,0.00359447454497367,13411.5658950086,13
330420.599249754,100.4628372,0.00110599216768421,9341.99243142745,4
2397063.08928508,472.1753349,0.00276498041921052,17825.3966869267,10
3452717.24459929,0,0.00331797650305262,17316.0935411644,12
1413470.14423431,0,0.00414747062881577,7637.01464633386,15
15877.6765078306,NA,0,13837.8926084828,0
84291.7238817215,60.27770233,0.000552996083842103,9198.33956950607,2
150640.040471278,0,0.000552996083842103,19493.7717947672,2
69880.3536543623,2039.395596,0.000276498041921052,12974.7103305987,1
1652625.72323102,0,0.00387097258689472,11416.7326021367,14
48558.4371504672,0,0.000829494125763155,7030.0652694856,3
264603.339562304,1306.016884,0.00138249020960526,15489.8346399131,5
147151.534510538,2461.339512,0.000552996083842103,22952.8647384807,2
137048.220102347,NA,0,17548.0509066507,0
2724089.39315382,1115.137493,0.00248848237728946,10609.667568396,9
397810.316524751,1115.137493,0.000552996083842103,13641.9018917368,2
231664.45682513,40.18513489,0.00110599216768421,16771.8715497003,4
44394.4431049526,NA,0,8229.02704280049,0
446339.702402696,572.6381721,0.000829494125763155,11238.3412179202,3
32432.375735186,0,0.000276498041921052,11060.9561087319,1
74411.0663840845,100.4628372,0.00165898825152631,11357.0742543766,6
41660.0796061084,1265.831749,0.000552996083842103,14176.6970619846,2
646897.363840982,1105.091209,0.000829494125763155,18105.6306129226,3
67766.2702495605,0,0.000276498041921052,11809.8825521132,1
699340.45814757,1959.025326,0.00193548629344736,14489.0117419768,7
7421263.88980478,0,0.00414747062881577,18704.0243313171,15
3245727.08273936,562.5918884,0.00276498041921052,9439.68851539044,10
809963.180580858,0,0.00276498041921052,7321.01886409571,10
1315147.95844458,0,0.00387097258689472,19326.4506679801,14
4988264.68650558,0,0.00442396867073682,16638.0512339766,16
1160709.72270198,0,0.00221198433536841,15728.1585056303,8
315095.142880283,0,0.00304147846113157,9866.21249897895,11
2457603.78474744,0,0.00276498041921052,20282.7119461813,10
40783.3676868156,160.7405396,0.000276498041921052,15474.0558138514,1
138487.371837191,30.13885117,0.000829494125763155,17727.8354011986,3
3077198.97255461,331.5273628,0.00304147846113157,14024.2778192472,11
57677.6610657573,70.32398605,0.000276498041921052,20691.4078735929,1
528251.886650145,0,0.00193548629344736,10447.3374850822,7
6643146.72351468,10.04628372,0.00304147846113157,20083.6303559172,11
45549.4473723844,140.6479721,0.000276498041921052,12783.3785287954,1
4566195.11246572,190.8793907,0.00387097258689472,24794.5539590956,14
542758.441461407,NA,0,10659.8093680522,0
228664.813992329,2823.005726,0.000552996083842103,8304.650085074,2
467057.588355273,80.37026978,0.00193548629344736,14700.4904600887,7
2916614.87144846,0,0.00221198433536841,18647.5949604447,8
1411794.23492399,160.7405396,0.00304147846113157,6670.70219553318,11
7087242.53663994,110.5091209,0.00387097258689472,17018.3696875161,14
2075983.09547234,50.23141861,0.00248848237728946,18534.0606338007,9
160842.909610495,0,0.000829494125763155,19145.0972072213,3
317310.74051784,632.9158745,0.00165898825152631,12975.0268808936,6
96515.7842938006,0,0.000276498041921052,23525.2998446309,1
188099.900462627,1386.387154,0.00138249020960526,12627.510964467,5
1128037.53950882,281.2959442,0.00331797650305262,10504.1845819873,12
170005.228673011,0,0.000552996083842103,13839.3794863467,2
184843.311872609,421.9439163,0.000276498041921052,13440.5236659644,1
751542.992301937,1205.554047,0.00248848237728946,8078.76593119756,9
32306.8680383042,NA,0,12608.6059423129,0
3571160.07069702,301.3885117,0.00248848237728946,14528.4994753741,9
1307630.47653191,0,0.00221198433536841,11288.2981903804,8
2705945.58046205,110.5091209,0.00331797650305262,10713.721344283,12
1549840.46689554,0,0.00304147846113157,20446.7770750998,11
218795.662983164,NA,0,15772.6842052484,0
2228785.49841076,602.7770233,0.00414747062881577,7930.95293720402,15
133696.162421256,0,0.000276498041921052,25325.0161666598,1
6998357.53865713,0,0.00276498041921052,9946.99460533237,10
3080719.75715427,0,0.00248848237728946,15427.9559812812,9
50898.2339226678,0,0.000276498041921052,10399.6607200246,1
1360237.27312115,0,0.00276498041921052,15097.6776195787,10
222194.184265882,0,0.000552996083842103,19418.7417893627,2
666262.362031467,100.4628372,0.00304147846113157,10875.2682497806,11
17743.2109964788,10.04628372,0.000276498041921052,12874.6725716499,1
964300.334140778,0,0.00110599216768421,18509.6660349996,4
515185.043765686,421.9439163,0.00276498041921052,7147.25320544413,10
3609464.86175596,301.3885117,0.00221198433536841,10873.2445447871,8
105554.4474594,NA,0,13653.8054871836,0
263808.526824452,0,0.00165898825152631,15971.5287499227,6
170388.038986683,40.18513489,0.000829494125763155,8522.5577590569,3
116509.886218131,0,0.00165898825152631,6918.65438442329,6
507533.525313556,1446.664856,0.00276498041921052,10564.6223280249,10
9843657.82471573,130.6016884,0.00331797650305262,8288.80371544147,12
